EmpID,FirstName,LastName,Title,Supervisor,ADEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,AttritionValue,TerminationDescription,DepartmentType,Division,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating
3537,Neveah,Rowe,Area Sales Manager,Dawn Perez,neveah.rowe@bilearner.com,NEL,Future Start,Contract,Zone C,Part-Time,Retirement,1,Manager lead both sing.,Sales,Field Operations,TX,Foreman,Male,63882,Hispanic,Married,Fully Meets,2
3538,Keith,Baxter,Area Sales Manager,Diane Parker,keith.baxter@bilearner.com,PL,Future Start,Part-Time,Zone C,Part-Time,Resignation,1,And after why station much cell low.,Sales,Fielders,TX,Engineer,Male,62328,Asian,Widowed,Fully Meets,2
3539,Chaz,Bruce,Area Sales Manager,John Johnson,chaz.bruce@bilearner.com,BPC,Active,Full-Time,Zone C,Temporary,Unknown,0,Other,Sales,General - Con,CO,Foreman,Male,74448,Hispanic,Single,Fully Meets,5
3540,Maya,Mccann,Area Sales Manager,Dakota Robinson,maya.mccann@bilearner.com,CCDR,Active,Full-Time,Zone B,Part-Time,Retirement,1,American rule surface very figure.,Sales,Splicing,CO,Supervisor,Male,18721,White,Widowed,Exceeds,4
3541,Aaron,Weber,Area Sales Manager,Melanie Garcia,aaron.weber@bilearner.com,SVG,Active,Full-Time,Zone B,Full-Time,Involuntary,1,Read stand western white article campaign dog.,Sales,Field Operations,IN,Technician,Male,78938,Black,Married,Exceeds,2
3542,Ellie,Gill,Area Sales Manager,Amanda Knight,ellie.gill@bilearner.com,EW,Active,Contract,Zone A,Temporary,Unknown,0,Other,Sales,Field Operations,IN,Manager,Male,45456,White,Married,Needs Improvement,1
3543,Rayne,Kerr,Area Sales Manager,Kimberly Cardenas,rayne.kerr@bilearner.com,MSC,Active,Part-Time,Zone A,Temporary,Unknown,0,Other,Sales,General - Con,CA,Laborer,Female,45509,Black,Single,Fully Meets,2
3544,Samara,Mcbride,Area Sales Manager,Laura Salinas,samara.mcbride@bilearner.com,TNS,Active,Contract,Zone A,Temporary,Retirement,1,Political likely land country.,Sales,Aerial,CA,Foreman,Male,13902,Asian,Single,Fully Meets,2
3545,Ryann,Rubio,Area Sales Manager,Andres Jones,ryann.rubio@bilearner.com,EW,Active,Full-Time,Zone C,Temporary,Unknown,0,Other,IT/IS,Field Operations,OR,Locator,Female,9733,Black,Widowed,Fully Meets,1
3546,Paris,Carr,Area Sales Manager,Jeffrey Huffman,paris.carr@bilearner.com,CCDR,Active,Full-Time,Zone B,Part-Time,Voluntary,1,Baby million million soldier.,Sales,General - Con,ND,Foreman,Male,35786,Hispanic,Widowed,Exceeds,1
3547,Adriel,Wiggins,Area Sales Manager,Sara Edwards,adriel.wiggins@bilearner.com,BPC,Active,Contract,Zone B,Full-Time,Unknown,0,Other,Sales,Project Management - Eng,KY,Supervisor,Female,1919,Other,Married,Needs Improvement,2
3548,Sanaa,Glass,Area Sales Manager,Stephen Garcia,sanaa.glass@bilearner.com,WBL,Active,Part-Time,Zone A,Full-Time,Resignation,1,Bit reveal forget the.,Sales,General - Con,KY,Technician,Female,40135,White,Single,Fully Meets,1
3549,Ryan,Lynch,Area Sales Manager,Tracy Castro MD,ryan.lynch@bilearner.com,TNS,Active,Full-Time,Zone C,Full-Time,Retirement,1,Fact southern recognize themselves type mean.,Sales,Field Operations,GA,Technician,Female,72975,Black,Divorced,Fully Meets,2
3550,Charlie,Atkinson,Area Sales Manager,Jennifer Hicks,charlie.atkinson@bilearner.com,SVG,Future Start,Part-Time,Zone C,Temporary,Resignation,1,Will person decade Republican.,Sales,Wireline Construction,TX,Billing,Male,57754,White,Divorced,Fully Meets,1
3551,Emery,Roach,Area Sales Manager,Victoria Bailey,emery.roach@bilearner.com,PYZ,Active,Part-Time,Zone C,Part-Time,Unknown,0,Other,Sales,Engineers,TX,Engineer,Male,81142,Black,Married,Needs Improvement,4
3552,Harper,Ramos,Area Sales Manager,Maria Chan,harper.ramos@bilearner.com,PL,Active,Full-Time,Zone B,Full-Time,Retirement,1,Stand possible truth bank on meet daughter.,Sales,Field Operations,CO,Foreman,Male,28714,White,Single,Needs Improvement,1
3553,Khalil,Mendez,Area Sales Manager,Regina Martinez,khalil.mendez@bilearner.com,NEL,Active,Contract,Zone C,Temporary,Unknown,0,Other,Sales,Field Operations,CO,Foreman,Male,50379,Black,Divorced,Fully Meets,4
3554,Lizeth,Holland,Area Sales Manager,Tonya Martin,lizeth.holland@bilearner.com,MSC,Active,Part-Time,Zone C,Temporary,Unknown,0,Other,Sales,People Services,IN,Cpo,Male,78385,Asian,Widowed,Fully Meets,1
3555,Matilda,Randall,Area Sales Manager,Daniel Wolf,matilda.randall@bilearner.com,EW,Active,Full-Time,Zone C,Temporary,Resignation,1,Choose list of all nor stock.,Sales,General - Eng,IN,Drafter,Female,48104,Hispanic,Widowed,Fully Meets,4
3556,Damien,Howe,Area Sales Manager,Sarah Petersen,damien.howe@bilearner.com,CCDR,Active,Full-Time,Zone B,Temporary,Retirement,1,Community material much behind.,Sales,Wireline Construction,CA,Vp,Male,86009,White,Single,Exceeds,2
3557,Nicholas,Obrien,Area Sales Manager,Victoria Christian DDS,nicholas.obrien@bilearner.com,BPC,Active,Part-Time,Zone C,Temporary,Unknown,0,Other,Sales,Field Operations,MA,Operator,Male,68837,Other,Single,Fully Meets,2
3558,Mildred,Gentry,Production Technician I,Erin Moore,mildred.gentry@bilearner.com,MSC,Active,Part-Time,Zone A,Part-Time,Unknown,0,Other,Production       ,Yard (Material Handling),MA,Manager,Female,2145,Black,Single,Fully Meets,1
3559,Wilson K,Adinolfi,Production Technician I,Andrea Gutierrez,wilson k.adinolfi@bilearner.com,NEL,Active,Part-Time,Zone C,Full-Time,Retirement,1,Age approach seek person across yes care.,Production       ,Field Operations,MA,Assistant,Male,1960,White,Single,Fully Meets,2
3560,Joanne,Handschiegl,Production Technician I,Wanda Ross DDS,joanne.handschiegl@bilearner.com,MSC,Active,Contract,Zone C,Full-Time,Unknown,0,Other,Production       ,Field Operations,MA,Technician,Female,2127,Asian,Divorced,Exceeds,4
3561,Dianna,Blount,Production Technician II,Steven King,dianna.blount@bilearner.com,BPC,Active,Part-Time,Zone C,Temporary,Unknown,0,Other,Production       ,General - Con,MA,Technician,Female,2171,White,Married,Fully Meets,5
3562,Jean,Crimmings,Production Technician I,Stephen Rodriguez,jean.crimmings@bilearner.com,CCDR,Future Start,Contract,Zone B,Full-Time,Retirement,1,Whom summer common produce despite follow.,Production       ,Shop (Fleet),MA,Manager,Female,1821,Other,Single,Exceeds,2
3563,Nore,Sadki,Production Technician I,Patricia Carter,nore.sadki@bilearner.com,WBL,Active,Contract,Zone B,Full-Time,Unknown,0,Other,Production       ,Field Operations,MA,Driver,Male,2148,Black,Widowed,PIP,4
3564,Susan,Lundy,Production Technician II,Diana Johnson,susan.lundy@bilearner.com,SVG,Voluntarily Terminated,Full-Time,Zone C,Temporary,Resignation,1,Week degree party available measure.,Production       ,Aerial,MA,Lineman,Female,2122,White,Divorced,Fully Meets,1
3565,Kramer,Keatts,Production Technician I,Diana Good,kramer.keatts@bilearner.com,WBL,Active,Part-Time,Zone B,Full-Time,Unknown,0,Other,Production       ,General - Con,MA,Lineman,Male,1887,Other,Divorced,Fully Meets,4
3566,Maliki,Moumanil,Production Technician II,Desiree Stephens,maliki.moumanil@bilearner.com,PL,Active,Part-Time,Zone A,Part-Time,Unknown,0,Other,Production       ,Aerial,MA,Lineman,Male,1460,Black,Single,Fully Meets,2
3567,Nader,Barton,Production Technician I,Debra Garcia,nader.barton@bilearner.com,EW,Active,Full-Time,Zone C,Full-Time,Unknown,0,Other,Production       ,General - Sga,MA,Technician,Male,2747,Asian,Widowed,Fully Meets,4
3568,Quinn,Rarrick,Production Technician I,Susan Brown,quinn.rarrick@bilearner.com,EW,Voluntarily Terminated,Full-Time,Zone B,Part-Time,Involuntary,1,Couple really very hear.,Production       ,Field Operations,MA,Foreman,Male,2478,Asian,Divorced,Fully Meets,2
3569,Beatrice,Chace,Production Technician I,Margaret Hampton,beatrice.chace@bilearner.com,MSC,Active,Part-Time,Zone B,Temporary,Involuntary,1,Trial little must kitchen recently.,Production       ,Catv,MA,Supervisor,Female,2763,Hispanic,Divorced,Fully Meets,2
3570,Adrienne J,Homberger,Production Technician II,Brandon Miller,adrienne j.homberger@bilearner.com,TNS,Voluntarily Terminated,Full-Time,Zone B,Temporary,Voluntary,1,Change instead determine share far leg ground.,Production       ,Fielders,MA,Engineer,Female,2445,Asian,Married,Fully Meets,1
3571,Marilyn,Linares,Production Technician I,Dr. Matthew Schmitt,marilyn.linares@bilearner.com,NEL,Voluntarily Terminated,Part-Time,Zone C,Full-Time,Resignation,1,Heavy throughout program.,Production       ,Field Operations,MA,Engineer,Female,1886,White,Widowed,Fully Meets,4
3572,Timothy,Sullivan,Production Technician I,Shawn Berry,timothy.sullivan@bilearner.com,WBL,Active,Contract,Zone A,Part-Time,Retirement,1,Where first Mr remember crime.,Production       ,Fielders,MA,Engineer,Male,2747,White,Single,Fully Meets,5
3573,Jennifer,Medeiros,Production Technician I,Brittany Martin,jennifer.medeiros@bilearner.com,NEL,Active,Contract,Zone B,Full-Time,Involuntary,1,Cup purpose hundred region similar.,Production       ,Field Operations,MA,Driller,Female,2346,Asian,Divorced,Exceeds,4
3574,Anna,Von Massenbach,Production Technician I,Timothy Weaver,anna.von massenbach@bilearner.com,WBL,Future Start,Contract,Zone B,Full-Time,Involuntary,1,News quite number answer program.,Production       ,Underground,MA,Laborer,Female,2124,Hispanic,Widowed,Fully Meets,1
3575,George,Johnson,Production Technician I,Amanda Smith,george.johnson@bilearner.com,MSC,Voluntarily Terminated,Part-Time,Zone A,Temporary,Resignation,1,Big large training region.,Production       ,Field Operations,MA,Groundman,Male,2445,Hispanic,Single,Exceeds,5
3576,Angela,Erilus,Production Technician II,Marc Cummings,angela.erilus@bilearner.com,PL,Active,Full-Time,Zone B,Full-Time,Voluntary,1,Reflect off growth mouth have.,Production       ,Engineers,MA,Project Manager,Female,2133,Asian,Single,Exceeds,4
3577,Miguel,Estremera,Production Technician I,James Rodriguez,miguel.estremera@bilearner.com,BPC,Active,Part-Time,Zone C,Temporary,Unknown,0,Other,Production       ,Field Operations,MA,Tower Hand,Male,2129,White,Widowed,Fully Meets,4
3578,Clinton,Owad,Production Technician I,Elizabeth Sullivan MD,clinton.owad@bilearner.com,WBL,Active,Full-Time,Zone A,Temporary,Unknown,0,Other,Production       ,Field Operations,MA,Technician,Male,1760,Hispanic,Married,Exceeds,2
3579,Constance,Sloan,Production Technician II,Sean Marsh,constance.sloan@bilearner.com,BPC,Active,Full-Time,Zone C,Part-Time,Unknown,0,Other,Production       ,Field Operations,MA,Laborer,Female,1851,Asian,Widowed,Needs Improvement,4
3580,Davion,Sanchez,Production Technician I,Kathryn Wilkinson,davion.sanchez@bilearner.com,PYZ,Active,Full-Time,Zone C,Full-Time,Unknown,0,Other,Production       ,Field Operations,MA,Foreman,Male,41016,Other,Married,Fully Meets,4
3581,Ross,Strickland,Production Technician I,Paul Walker,ross.strickland@bilearner.com,SVG,Active,Full-Time,Zone A,Part-Time,Voluntary,1,Memory high then mind concern carry level life.,Production       ,Wireline Construction,MA,Foreman,Male,18389,Other,Divorced,Fully Meets,2
3582,Augustus,Drake,Production Technician I,Elizabeth Robertson,augustus.drake@bilearner.com,TNS,Active,Part-Time,Zone B,Part-Time,Retirement,1,Other might rise today.,Production       ,Yard (Material Handling),MA,Laborer,Male,90676,Asian,Widowed,Fully Meets,4
3583,Gracelyn,Huynh,Production Technician I,Tasha Mayer,gracelyn.huynh@bilearner.com,WBL,Active,Full-Time,Zone C,Temporary,Retirement,1,Others those data before major how.,Production       ,Field Operations,MA,Construction Manager,Female,16011,White,Married,Needs Improvement,4
3584,Orlando,Armstrong,Production Technician I,Chris Walker,orlando.armstrong@bilearner.com,BPC,Active,Contract,Zone C,Full-Time,Unknown,0,Other,Production       ,Field Operations,MA,Lineman,Female,2051,Other,Married,Fully Meets,4
3585,Edward,Everett,Production Technician I,Traci Floyd,edward.everett@bilearner.com,CCDR,Active,Full-Time,Zone A,Full-Time,Unknown,0,Other,Production       ,Yard (Material Handling),MA,Laborer,Female,3074,Black,Divorced,Fully Meets,4
3586,Jaqueline,Terrell,Production Technician I,Veronica Wiley,jaqueline.terrell@bilearner.com,EW,Active,Part-Time,Zone B,Full-Time,Resignation,1,Identify next game leader.,Production       ,People Services,MA,Manager,Female,24711,Hispanic,Single,Fully Meets,2
3587,Quinn,Mccullough,Production Technician I,Katherine Gay,quinn.mccullough@bilearner.com,MSC,Active,Full-Time,Zone B,Temporary,Resignation,1,Society red to able.,Production       ,General - Eng,MA,Administrative,Male,74564,Other,Divorced,Fully Meets,2
3588,Selena,Greer,Production Technician I,Paul Lopez,selena.greer@bilearner.com,NEL,Active,Full-Time,Zone C,Full-Time,Retirement,1,Everybody no four arrive major ten culture.,Production       ,Shop (Fleet),MA,Mechanic,Male,14504,Black,Widowed,Fully Meets,2
3589,Giovani,Roy,Production Technician I,Jay Bush,giovani.roy@bilearner.com,PL,Active,Contract,Zone B,Temporary,Unknown,0,Other,Production       ,Field Operations,MA,Laborer,Male,2683,White,Single,Fully Meets,1
3590,Dominik,Mullen,Production Technician I,Jessica Allen,dominik.mullen@bilearner.com,PYZ,Future Start,Part-Time,Zone C,Full-Time,Retirement,1,Country as dream project office.,Production       ,Field Operations,MA,Laborer,Male,66167,Asian,Widowed,Fully Meets,4
3591,Abdullah,Ellison,Production Technician I,Dr. William Thompson,abdullah.ellison@bilearner.com,SVG,Future Start,Contract,Zone B,Part-Time,Voluntary,1,Quality decade director.,Production       ,Field Operations,MA,Supervisor,Female,21634,White,Married,Needs Improvement,5
3592,Andre,Guzman,Production Technician I,Mrs. Audrey Gonzalez DDS,andre.guzman@bilearner.com,TNS,Future Start,Contract,Zone B,Full-Time,Voluntary,1,Particular network available hospital.,Production       ,Field Operations,MA,Technician,Male,9454,Other,Single,Fully Meets,3
3593,Brayden,Malone,Production Technician I,Ashley Bradshaw,brayden.malone@bilearner.com,WBL,Active,Contract,Zone A,Full-Time,Unknown,0,Other,Production       ,General - Con,MA,Foreman,Male,48453,Asian,Married,Fully Meets,1
3594,Maribel,Morrison,Production Technician I,Ashley Meyer,maribel.morrison@bilearner.com,PYZ,Active,Part-Time,Zone B,Part-Time,Unknown,0,Other,Production       ,Field Operations,MA,Technician,Male,72888,Black,Married,Needs Improvement,1
3595,Fisher,Stafford,Production Technician I,Nicole Delgado,fisher.stafford@bilearner.com,WBL,Active,Contract,Zone A,Temporary,Resignation,1,Dark meeting play room head join truth involve.,Production       ,Engineers,MA,Technician,Male,56703,Other,Divorced,Fully Meets,1
3596,Kellen,Medina,Production Technician I,John Henry,kellen.medina@bilearner.com,NEL,Active,Part-Time,Zone C,Full-Time,Unknown,0,Other,Production       ,Splicing,MA,Technician,Male,33998,Other,Single,Needs Improvement,2
3597,Brenton,Monroe,Production Technician II,Autumn Decker,brenton.monroe@bilearner.com,PYZ,Future Start,Contract,Zone C,Part-Time,Retirement,1,Democrat themselves deal future early.,Production       ,General - Con,MA,Foreman,Female,17650,Black,Single,Fully Meets,1
3598,Derick,Rocha,Production Technician II,Alex Moore,derick.rocha@bilearner.com,SVG,Voluntarily Terminated,Part-Time,Zone A,Full-Time,Resignation,1,Majority executive plan imagine.,Production       ,Project Management - Eng,MA,Supervisor,Female,72750,Other,Married,Needs Improvement,1
3599,Elaine,Weeks,Production Technician II,Dana Smith,elaine.weeks@bilearner.com,TNS,Active,Part-Time,Zone A,Temporary,Unknown,0,Other,Production       ,General - Con,MA,Technician,Female,14044,White,Divorced,Fully Meets,2
3600,Marely,Dixon,Production Technician II,Bobby Serrano,marely.dixon@bilearner.com,WBL,Active,Contract,Zone B,Temporary,Unknown,0,Other,Production       ,Field Operations,MA,Technician,Female,34810,White,Single,Fully Meets,2
3601,Keagan,Henson,Production Technician II,Robert Riley,keagan.henson@bilearner.com,BPC,Active,Part-Time,Zone B,Full-Time,Unknown,0,Other,Production       ,Wireline Construction,MA,Billing,Female,75187,White,Married,Fully Meets,5
3602,Helena,Davenport,Production Technician II,Crystal Mcneil,helena.davenport@bilearner.com,CCDR,Voluntarily Terminated,Full-Time,Zone B,Part-Time,Involuntary,1,Quality audience deal assume.,Production       ,Engineers,MA,Engineer,Female,30766,Hispanic,Married,Fully Meets,5
3603,Houston,Aguirre,Production Technician II,Christine Costa,houston.aguirre@bilearner.com,EW,Voluntarily Terminated,Full-Time,Zone A,Part-Time,Resignation,1,To trial deep.,Production       ,Field Operations,MA,Technician,Female,58348,White,Married,Fully Meets,2
3604,Kane,Owen,Production Technician II,Mark Hale,kane.owen@bilearner.com,MSC,Active,Part-Time,Zone B,Full-Time,Resignation,1,Sometimes surface page stand area.,Production       ,Field Operations,MA,Foreman,Female,44626,Hispanic,Divorced,Needs Improvement,4
3605,Emerson,Pitts,Production Technician I,Destiny Johnson,emerson.pitts@bilearner.com,CCDR,Active,Contract,Zone C,Temporary,Unknown,0,Other,Production       ,Engineers,MA,Technician,Male,2315,Other,Divorced,Fully Meets,4
3606,Clarissa,Winters,Production Technician I,Eric Gonzales,clarissa.winters@bilearner.com,SVG,Voluntarily Terminated,Part-Time,Zone C,Full-Time,Involuntary,1,Poor list reduce reality.,Production       ,Billable Consultants,MA,Engineer,Male,95618,Other,Divorced,Fully Meets,3
3607,Frankie,Atkins,Production Technician I,Christopher Murray,frankie.atkins@bilearner.com,EW,Active,Full-Time,Zone A,Full-Time,Resignation,1,Finally build do analysis beyond heavy.,Production       ,Project Management - Con,MA,Coordinator,Male,15195,Other,Married,Fully Meets,5
3608,Ally,Zhang,Production Technician I,Ashley Williamson,ally.zhang@bilearner.com,MSC,Active,Full-Time,Zone C,Part-Time,Unknown,0,Other,Production       ,Field Operations,MA,Technician,Male,74447,Other,Married,Fully Meets,3
3609,Kayleigh,Harmon,Production Technician I,Frederick Harrison,kayleigh.harmon@bilearner.com,TNS,Active,Contract,Zone B,Full-Time,Unknown,0,Other,Production       ,Shop (Fleet),MA,Welder,Female,21318,Other,Widowed,Fully Meets,3
3610,Kayley,Myers,Production Technician I,Brian Arnold,kayley.myers@bilearner.com,PYZ,Active,Part-Time,Zone C,Full-Time,Unknown,0,Other,Production       ,Field Operations,MA,Laborer,Female,51430,Other,Single,Fully Meets,3
3611,Rowan,Cobb,Production Technician I,Lori Reed,rowan.cobb@bilearner.com,WBL,Active,Contract,Zone C,Full-Time,Unknown,0,Other,Production       ,Project Management - Con,MA,Technician,Female,85651,Hispanic,Married,Fully Meets,2
3612,Edward,Mann,Production Technician I,Trevor Rodriguez,edward.mann@bilearner.com,NEL,Active,Contract,Zone A,Part-Time,Unknown,0,Other,Production       ,Field Operations,MA,Technician,Male,68900,Black,Single,PIP,4
3613,Amirah,Johnson,Production Technician I,Jason Owens,amirah.johnson@bilearner.com,PL,Active,Contract,Zone B,Part-Time,Unknown,0,Other,Production       ,Field Operations,MA,Laborer,Male,9241,Asian,Married,Exceeds,1
3614,Bridget,Deleon,Production Technician I,Clifford Martinez,bridget.deleon@bilearner.com,BPC,Active,Contract,Zone B,Temporary,Voluntary,1,Store common between real.,Production       ,Project Management - Con,MA,Field Project Manager,Male,23691,White,Married,Fully Meets,2
3615,Martin,Weber,Production Technician I,Lee Hudson,martin.weber@bilearner.com,CCDR,Future Start,Full-Time,Zone B,Part-Time,Retirement,1,View ever record ahead.,Production       ,General - Con,MA,Manager,Male,74388,Asian,Divorced,Exceeds,2
3616,Ruben,Lewis,Production Technician I,Allison Tran,ruben.lewis@bilearner.com,SVG,Active,Contract,Zone C,Full-Time,Unknown,0,Other,Production       ,General - Con,MA,Laborer,Female,14234,Hispanic,Married,Fully Meets,4
3617,Bailey,Collier,Production Technician I,Pamela Johnson,bailey.collier@bilearner.com,EW,Active,Full-Time,Zone C,Full-Time,Unknown,0,Other,Production       ,Wireline Construction,MA,Splicer,Female,37635,Hispanic,Married,Fully Meets,1
3618,Charlee,Roth,Production Technician I,Erin Harris,charlee.roth@bilearner.com,MSC,Active,Part-Time,Zone B,Temporary,Unknown,0,Other,Production       ,Splicing,MA,Splicer,Male,13186,Black,Married,Fully Meets,3
